2130,9,537,en,Awarding of projects to consultancy firms,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"" lang="""">During the debate of 25 November 2005 in the
Greek Parliament, the opposition denounced the fact that the Greek
Finance Ministry (YPOIKO) had awarded projects financed from the EU
Structural Funds and Cohesion Fund directly to consultancy firms. The
projects concerned (technical consultancy studies or services) were
awarded after the various economic topics had been divided up, using
procedures which have been described as subterfuge (cursory
competitions, for example). At the same time, it appears that the
selection of the technical consultants for the 13 Greek regions is to
be completed in 2006. This would make it pointless to recruit a large
number of consultants whose work will no longer be relevant to the
current programming period.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">Which projects were awarded to consultancy
firms by the Finance Ministry in 2004 and 2005, either directly or
through cursory competitions? What are the names of the firms which
were awarded projects, what prices were stipulated in the contracts
and when exactly were the projects awarded? What was the
justification for the Finance Ministry's use of fast-track procedures
in each individual case? From which Community funds and operational
programmes are these projects financed? When were they included in
the programme, who is the final beneficiary and/or implementing body,
and what is the total amount of appropriations assigned to this
expenditure (for each final beneficiary) in 2005 and 2006? In what
way is it expedient to continue with the procedure for recruiting
technical consultants in the 13 regions when it has already been
suspended for more than a year?</p>",1996-05-12,draft,,,question
2133,9,532,en,Draft Act No 6229 of the Italian Chamber of Deputies,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"" lang="""">Draft Act No 6229, which was definitively
adopted by the Italian Chamber of Deputies on 24 January 2006, lays
down provisions governing the nursing, obstetrics, rehabilitation,
medical technology and preventative healthcare professions and
delegates to the Italian Government responsibility for instituting
the relative professional associations. That Act sets itself the
objective of ensuring that these associations are established.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">This will lead to the setting-up, for
example, of professional associations for biomedical laboratory
technicians, physiotherapists, preventative health experts and speech
therapists, etc.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">This clearly conflicts with the principles
of free movement, with Directive 2005/36/EC(1) on the recognition of
professional qualifications and with the explicit calls made to Italy
to abolish professional associations definitively.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">Moreover, the Italian Senate has already
adopted Draft Act No 6293, Article 1(f) of which places the
profession of physiotherapist on a par with that of gymnastics
teacher (graduate in motor science), thereby bracketing together two
completely different professions.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">In the light of the above, can the
Commission indicate what action it will take to ensure that Italy
abides by the rules in force?</p>",2005-12-02,draft,,,question
2138,9,581,en,National Centre for European Information and Documentation — CIDE,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"" lang="""">By law of 23 June 2003 No 178, the Italian
Government was authorised to sign an agreement with the European
Commission to establish the National Centre for European Information
and Documentation — CIDE. This body was set up, in the form of a
European Economic Interest Grouping (EEIG), in March 2001 for the
purpose of providing information, documentation, training and other
services for Italian citizens relating to European Union policy
issues, mainly through initiatives for the general public. By
decision of 28 November 2005, the Commission announced that, on
expiry of the current contract (April 2007), it would not be able to
extend its direct involvement as a member of the EEIG in currently
existing National Information Centres on the EU (including in France
and Portugal) because this had become technically incompatible with
the provisions of its new financial regulation. However, it plans to
offer alternative forms of cooperation, based on ‘management
partnerships’, which could continue to co-finance the activities
and projects of a CIDE-type national centre.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">At a time when all EU Member States are
maintaining that they wish to step up efforts to bring citizens
closer to the process of European integration and are acknowledging
their duty to cooperate with the European institutions in improving
communication on EU policy decisions in order to build up a genuine
European public opinion, Italy seems to think that it can abandon the
sole general institutional and operational instrument with specific
powers and mechanisms that can serve this purpose.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">Is the Commission prepared to review its
decision?</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">Can the Commission explain what it means by
the term ‘management partnerships’? How can it ensure that
experience and professional skills that have been acquired are not
lost?</p>",2003-04-04,draft,,,question
2131,9,553,en,The Commission's views on cooperation between local authorities,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"" lang="""">At a workshop organised by the Council of
European Municipalities and Regions (CCRE) on 29 September 2005, Mr
Rein of the Internal Market DG said that public procurement law was
applicable to all forms of written agreement between public
authorities involving any kind of valuable consideration or quid pro
quo.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">It is therefore becoming increasingly
unclear in what cases local authorities still have the right to
entrust a task to an inter-authority organisation set up by
themselves, as the Commission evidently takes the view that public
procurement law must always be applied. An article published in
‘Lokaal’ — a publication of the Flemish Union of Local
Authorities (VVSG) — in November 2005 concludes from this that the
Commission virtually never regards cooperation between local
authorities as an in-house award of a contract, because a number of
local authorities are involved and therefore it is not possible to
exercise control in the same way as in relation to their own
departments. In taking this view, the Commission goes further than
the Teckal judgment, which refers to similar control. The same
article also states that the Commission has for some considerable
time been investigating all forms of cooperation between local
authorities, including autonomous municipal undertakings in Belgium.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">The following questions therefore arise:</p>
<p align=""justify"">— <span lang="""">	What is the state of play in the
investigation into cooperation between local authorities in Belgium?</span></p>
<p align=""justify"">— <span lang="""">	To what extent does the
Commission still consider cooperation between local authorities to be
possible without any violation of public procurement law?</span></p>
<p align=""justify"">— <span lang="""">	Why, in assessing such
cooperation, does the Commission adopt an even more restrictive
position than the Court of Justice?</span></p>",2006-02-27,draft,,,question
2134,9,556,en,Brussels IV European School,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"" lang="""">The answer I received from Commissioner
Kallas to my previous Written Question P-4955/05 is totally evasive,
unforthcoming and incomplete.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">With reference to the criteria adopted by
the Board of Governors on 25-26 October 2005, I would like to know
how these are interpreted by the Commission, which is part both of
the Brussels IV follow-up group (Groupe de Suivi) established by the
Secretary-General of the European Schools, and of the Board of
Governors of the European Schools, which will have to decide in April
2005 what language sections will be sent to the Brussels IV school.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">In view of this, I would again ask the
Commission what its interpretation is of criterion C. In other words,
does the Commission consider it possible to achieve a correct
geographical balance of language sections in the four Brussels
schools? How does the Commission propose to do this?</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">How does the Commission interpret criterion
F? In other words, looking at the map of Brussels, the centre of the
city and the locations of the four school sites, would the Commission
indicate which of these sites, in its opinion, can be considered
central and which peripheral?</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">Finally, with reference to the optimum
number of students per section, can the Commission specify which
Board of Governors sub-group (was it perhaps the Brussels IV
follow-up group?) recommended a number in the range 300 to 700, when
that recommendation was made, and on the basis of what criteria,
given that the Board of Governors had previously taken as a guideline
a threshold of 159 students per language section?</p>",2007-08-13,draft,,,question
2139,9,581,en,Alleged EU budget deficit,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"" lang="""">It was alleged in the Financial Times of
London on 13 November 2006 by John Plender that since the publishing
of the European Communities 2005 annual accounts under the new
accruals basis a serious budget deficit has been uncovered which was
previously disguised when the accounts were published on a cash
basis.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">He states that considering liabilities that
are due but for which no invoice or cost claims have yet been made
during the tenure of the previous President Prodi Commission, and
removing a questionable asset raised to reflect member states'
guarantee of the Commission staffs pensions, along with other smaller
adjustments, a EUR 14.5 billion surplus of net assets as was
previously reported now turns into a massive EUR 51.6 billion
deficit.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">Can the Commission confirm these figures and
can it explain how it proposes to correct this deficit as the EU
financial perspective has been already fixed for 2007-13?</p>",2006-08-08,draft,,,question
2140,9,585,en,"Plan D for Democracy, Dialogue and Debate",,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"" lang="""">Will the Commission consider:</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">(a) that the Commission, in response
E-2523/06EN, stated that Plan D has ‘fulfilled the commitment to
represent the whole spectrum of views as stated in COM(2005)494
final’; and</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">(b) that the Commission in response
E-4720/06EN identified the Europe Direct centres as a key part of
Plan D; and</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">(c) that in the latest EuroBarometer survey
on a single European currency (EB48.0), 39 % of citizens in Denmark
said they were ‘very much against’ their national currency being
replaced by a European currency.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">Can the Commission confirm that the Europe
Direct centres throughout Denmark will be representing the views of
this more than one third of Danish citizens?</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">Can the Commission give some concrete
examples of where literature and information contained within Europe
Direct centres in Denmark represents the view that a European
currency replacing the Kroner would be a bad thing?</p>",2004-09-11,draft,,,question
2147,9,560,en,Member States and Community law,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"" lang="""">In 2005, 131 judgments were passed against
the 15 old Member States for infringements of Community legislation.
Did that number increase in 2006? Is there any data concerning
similar cases in the 10 new Member States which acceded in 2004?</p>",2006-12-17,draft,,,question
2141,9,590,en,United Nations Development Programme,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"" lang="""">In a letter to the United Nations
Development Programme (UNDP) published by the Wall Street Journal
recently (http://opinionjournal.com/editorial/011907letter.pdf),
Ambassador Mark Wallace of the US Mission to the UN reveals that
since 1998 the UNDP programme in the Democratic People's Republic of
Korea (DPRK) ‘has been systematically perverted for the benefit of
the Kim Jong Il regime’.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">Ambassador Wallace details that:</p>
<p align=""justify"">— <span lang="""">	UNDP pays cash to local DPRK
government suppliers, in violation of UNDP rules,</span></p>
<p align=""justify"">— <span lang="""">	UNDP funds DPRK-controlled
projects without oversight,</span></p>
<p align=""justify"">— <span lang="""">	UNDP pays all local staff
salaries directly to the DPRK government,</span></p>
<p align=""justify"">— <span lang="""">	all UNDP local expenditure and
procurements are paid in cash directly to the DPRK government.</span></p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">According to the UNDP's 2006 annual report,
the European Commission provided USD 426.9 million to the UNDP in
2005.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">How much money did the Commission provide
for 2006, and how much has the Commission committed for 2007?</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">In light of this scandal, will the
Commission suspend payments to the UNDP until the results of the
inquiry ordered by the UN Secretary-General are known?</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">Will the Commission also suspend all
payments, including co-financing and voluntary funding, to all UN
activities in North Korea pending the outcome of the system-wide
inquiry?</p>",2007-10-17,draft,,,question
2142,9,591,en,Consultation of the public in the EU legislative process,,"<p align=""justify"" lang="""">We have been approached by a company which
is seeking to obtain amendment to Regulation (EC) No 92/2005(1)
implementing Regulation (EC) No 1774/2002.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">Specifically, the current title of Annex III
(p. 31) to the regulation in question is: ‘High pressure hydrolysis
biogas process’. The company wishes to add to this title so that it
would read as follows: ‘High pressure hydrolysis biogas
process/high pressure high temperature hydrolysis process ATZ’.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">How would this be possible in law? Clearly,
the regulation would need to be amended. Which appropriate
authorities can the company approach?</p>",2002-02-10,draft,,,question
2144,9,567,en,European ‘Green Card’,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"" lang="""">The brain drain from Europe and the
immigration of foreign graduates, proportionately and globally lower
than in Australia, Canada and the USA, is reducing Europe's research
capabilities and weakening its innovation capacity. This problem
needs to be looked at closely because 87 % of North Africans entering
the EU have had no higher education. The fact that 900 highly skilled
workers arrived in Germany in 2005 while some 22 000 German
professionals left the country to look for work abroad in the first
six months of 2006 should give us food for thought on the causes of
this phenomenon. Meanwhile, the number of skilled workers emigrating
to Australia has risen from 71 240 in 2003 to 97 000 in 2006. The
‘Green Card’ which the Commission is planning to introduce is, in
our view, an appropriate means of simplifying bureaucratic procedures
for the entry of highly skilled workers into the EU.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">1. Does the Commission really believe that
the brain drain from the EU and the lack of immigration of highly
skilled personnel is due to bureaucratic complexities?</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">2. Does it not agree, instead, that it is
more a result of the constraints and corporatist forms of protection
and privileges preventing the recognition of merit and the
corresponding remuneration?</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">3. Does the Commission agree that, in
addition to a European ‘Green Card’ to combat bureaucratic
complications, other measures should be taken to liberalise
situations and remove the blocages in the way of labour market
processes and the recognition of suitable remuneration levels?</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">4. Does it not consider it appropriate to
reconsider the so-called ‘European social model’ (high
unemployment and low wages) in order to be able to compete on the
world market with those countries taking in an increasing number of
highly skilled workers?</p>",1999-11-06,draft,,,question
2149,9,561,en,Sale of the new Apple iPhone,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"" lang="""">Apple intends to market its iPhone in a
number of European countries this year, for example in France,
Germany and the United Kingdom. However, anybody who buys an iPhone
is required to take out a subscription with a particular operator. In
France it will be Orange, and in Germany T-Mobile.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">In Belgium, there is strict legislation
concerning commercial practices, which completely prohibits tied
sales. In other European countries, the law on this subject is less
strict, depending on how European Parliament and Council Directive
2005/29/EC(1) of 11 May 2005 on Unfair Commercial Practices is
interpreted.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">1. By concluding exclusivity contracts with
an operator in each Member State, is Apple infringing Directive
2005/29/EC?</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">2. Will the Commission ask Apple to explain
its actions? If so, when?</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">3. Does the Commission intend to revise
Directive 2005/29/EC? In doing so, will the Commission adopt a
stricter attitude towards all forms of tied selling?</p>",2005-04-06,draft,,,question
2150,9,551,en,Public participation and access to justice and Ireland,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"" lang="""">Further to its answer of 6 June 2007 to my
Question E-1859/07 concerning its challenge to the Irish authorities
with regard to the directive on public participation and access to
justice (2003/35/EC(1)) (Commission investigation 2005/0663), could
the Commission elaborate on its statement that certain information
communicated by the Irish authorities proved to be factually
incorrect?</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">What information proved to be factually
incorrect?</p>",2003-10-12,draft,,,question
2143,9,588,en,Rural development,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"" lang="""">Council Regulation (EC) No 1698/2005(1) of
20 September 2005 established a single legal framework on support for
rural development throughout the Community by the European
Agricultural Fund For Rural Development (EAFRD).</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">In view of the fact that many Maltese and
Gozitan farmers are weary of the ‘points system’ utilised in the
evaluation process by the relevant Maltese Administration (for the
period 2004-06), can the Commission ensure that the new system for
the period 2007-13 is more comprehensive, user-friendly, foolproof,
and readily available, thus ensuring that there will not be a
repetition of having hundreds of farmers going through the expense of
filing an application only to find out that they were not successful?</p>",2008-07-18,draft,,,question
2146,9,565,en,Writing off of debts by the Commission,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"" lang="""">According to the Commission, debts totalling
EUR 90.1 million were written off in the discharge procedure for
2005.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">What amounts were written off in the years
2004 and 2006?</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">Will the Commission be publishing — under
its transparency initiative — the names of companies and/or persons
who have had debts written off?</p>",2007-12-15,draft,,,question
2148,9,562,en,ICE initiative,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"" lang="""">1. Is the Commission aware of the ICE (In
Case of Emergency) initiative of 2005, under which mobile telephone
owners were encouraged to record telephone numbers (and addresses) of
contacts whom the emergency services can call directly if the owner
has been involved in an accident? This can save the emergency
services from wasting valuable time trying to establish who they
should contact if a person has been seriously injured and it is not
possible to communicate with the victim.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">2. Can the Commission indicate whether it
supports this initiative and if so, what resources it can deploy for
it?</p>",2005-12-12,draft,,,question
2151,9,564,en,The Lisbon Treaty,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"" lang="""">Article A of the Treaty Establishing the
European Union commits its signatories to a union ‘in which
decisions are taken as closely as possible to the citizen’. Could
the Commission explain how this Treaty obligation is compatible with
the implementation of the Treaty of Lisbon without referendums, and
in defiance of the rejection of its contents by the voters of France
and the Netherlands in 2005?</p>",2008-03-02,draft,,,question
2152,9,563,en,EuroTAP project,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"" lang="""">Directive 2004/54/EC(1), on minimum safety
requirements for tunnels in the Trans-European Road Network, was
published in April 2004. It stipulates, inter alia, that states have
responsibility for inspecting tunnels, as a result of Parliament and
the Council having demanded the full application of the principle of
subsidiarity and delegated to the national Authorities full
responsibility for conducting inspections in the specific area of
tunnel safety.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">However, it has been announced on various
occasions that the Commission will fund a ‘EuroTAP’ project, to
be launched in January 2005, with the aim of carrying out practical
monitoring of safety in road tunnels through safety tests on such
tunnels in the Union whose findings will be made available to
consumers and widely publicised.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">The scheme as a whole is based on a system
of assessment of the potential safety risk and service provided by
tunnels, applied unilaterally by the project.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">In the light of the aforementioned
provisions of Directive 2004/54/EC, will the Commission answer the
following questions:</p>
<p align=""justify"">— <span lang="""">	Why is funding being provided
from the Community budget for an activity whose aims appear
potentially harmful to the prerogatives of Member States and to
interfere with specific competences conferred by Directive 2004/54/EC
to inspection bodies, tunnel administrators, safety authorities,
etc.?</span></p>
<p align=""justify"">— <span lang="""">	Secondly, what red line does the
Commission intend to impose in order to ensure that ‘monitoring’
does not turn into ‘inspection’, and what criteria does it
believe should be applied in the implementation of the project, aimed
at informing consumers, with respect to the more general aims pursued
by Directive 2004/54/EC, relating to traffic safety and, hence, to
the protection of road users?</span></p>",2004-04-11,draft,,,question
2157,9,583,en,Equal opportunities and Community acquis,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"" lang="""">Does the Community acquis as regards
equality of opportunity between men and women also apply inside the
EU institutions? Are there specific derogations within the
institutions?</p>",1992-01-10,draft,,,question
2162,9,587,en,Working time,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"" lang="""">Directive 2000/34/EC(1), which extends the
1993 Working Time Directive (Council Directive 93/104/EC(2)) to the
excluded sectors, was scheduled to be transposed by all Member States
by 1 August 2003 (for mobile transport workers) and by 1 August 2004
(for junior doctors).</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">The Irish Government has already admitted
that it is not in compliance with this legislation, with particular
regard to junior doctors. What steps has the Commission taken to
ensure that the working hours of mobile transport workers and junior
doctors comply with this legislation?</p>",2003-07-30,draft,,,question
2153,9,562,en,Legal basis for lesser-used languages,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"" lang="""">All European languages, regardless of how
widely spoken they are, form part of Europe's rich cultural heritage
which must be scrupulously respected and fostered. In this context,
the Ebner report on regional and lesser-used European languages
(2003/2057(INI)) made a number of valuable recommendations to the
Commission with the aim of increasing the support given to such
languages.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">The resolution adopted by Parliament
advocated, inter alia, that a new budget item be established in the
course of the annual budgetary procedure with the corresponding
appropriations to finance a multiannual programme for linguistic
diversity, including ‘regional, minority and sign languages’,
with a new legal basis. However, the Commission has made no provision
for creating this new item in its preliminary draft budget for 2005.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">Will the Commission shortly be proposing a
new legal basis allowing substantial funds to be earmarked for
promoting lesser-used languages?</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">The Ebner report likewise proposed the
creation of a European Agency for Linguistic Diversity and Language
Learning, which would also deal with ‘minority’ languages.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">Will the Commission propose the creation of
this agency in the near future, as called for by Parliament?</p>",2003-07-14,draft,,,question
