seating_id,parliament_id,session_id,session_date_start,session_date_end,seating_type,seating_begin_date,seating_begin_time,seating_end_date,seating_end_time
3072,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",2,"03/18/03 00:00:00","12/30/99 15:03:00","03/18/03 00:00:00","12/30/99 17:59:00"
3073,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",1,"03/19/03 00:00:00","12/30/99 09:34:00","03/19/03 00:00:00","12/30/99 12:03:00"
3074,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",2,"03/19/03 00:00:00","12/30/99 15:32:00","03/19/03 00:00:00","12/30/99 18:46:00"
3075,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",1,"03/20/03 00:00:00","12/30/99 09:35:00","03/20/03 00:00:00","12/30/99 12:51:00"
3076,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",1,"03/24/03 00:00:00","12/30/99 09:48:00","03/24/03 00:00:00","12/30/99 12:07:00"
3077,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",2,"03/24/03 00:00:00","12/30/99 15:05:00","03/24/03 00:00:00","12/30/99 17:49:00"
3078,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",1,"03/25/03 00:00:00","12/30/99 09:42:00","03/25/03 00:00:00","12/30/99 12:02:00"
3079,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",2,"03/25/03 00:00:00","12/30/99 15:10:00","03/25/03 00:00:00","12/30/99 18:02:00"
3080,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",1,"03/26/03 00:00:00","12/30/99 09:33:00","03/26/03 00:00:00","12/30/99 12:24:00"
3081,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",2,"03/26/03 00:00:00","12/30/99 15:35:00","03/26/03 00:00:00","12/30/99 18:10:00"
3082,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",1,"03/27/03 00:00:00","12/30/99 09:36:00","03/27/03 00:00:00","12/30/99 12:45:00"
3083,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",1,"03/31/03 00:00:00","12/30/99 09:32:00","03/31/03 00:00:00","12/30/99 12:42:00"
3084,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",2,"03/31/03 00:00:00","12/30/99 15:15:00","03/31/03 00:00:00","12/30/99 17:46:00"
3085,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",1,"04/01/03 00:00:00","12/30/99 09:44:00","04/01/03 00:00:00","12/30/99 12:37:00"
3086,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",2,"04/01/03 00:00:00","12/30/99 15:14:00","04/01/03 00:00:00","12/30/99 18:25:00"
3087,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",1,"04/02/03 00:00:00","12/30/99 09:36:00","04/02/03 00:00:00","12/30/99 12:48:00"
3088,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",2,"04/02/03 00:00:00","12/30/99 15:35:00","04/02/03 00:00:00","12/30/99 18:54:00"
3089,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",1,"04/03/03 00:00:00","12/30/99 09:41:00","04/03/03 00:00:00","12/30/99 12:25:00"
3090,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",1,"04/07/03 00:00:00","12/30/99 09:32:00","04/07/03 00:00:00","12/30/99 12:15:00"
3091,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",2,"04/07/03 00:00:00","12/30/99 15:16:00","04/07/03 00:00:00","12/30/99 17:34:00"
3092,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",1,"04/08/03 00:00:00","12/30/99 09:39:00","04/08/03 00:00:00","12/30/99 12:16:00"
3093,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",2,"04/08/03 00:00:00","12/30/99 15:10:00","04/08/03 00:00:00","12/30/99 17:37:00"
3094,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",1,"04/09/03 00:00:00","12/30/99 09:40:00","04/09/03 00:00:00","12/30/99 12:20:00"
3095,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",2,"04/09/03 00:00:00","12/30/99 15:35:00","04/09/03 00:00:00","12/30/99 18:07:00"
3096,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",1,"04/10/03 00:00:00","12/30/99 09:31:00","04/10/03 00:00:00","12/30/99 12:06:00"
3097,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",1,"04/14/03 00:00:00","12/30/99 09:40:00","04/14/03 00:00:00","12/30/99 12:05:00"
3098,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",2,"04/14/03 00:00:00","12/30/99 15:06:00","04/14/03 00:00:00","12/30/99 18:21:00"
3099,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",1,"04/15/03 00:00:00","12/30/99 09:48:00","04/15/03 00:00:00","12/30/99 12:30:00"
3100,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",2,"04/15/03 00:00:00","12/30/99 15:11:00","04/15/03 00:00:00","12/30/99 17:51:00"
3101,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",1,"04/16/03 00:00:00","12/30/99 09:45:00","04/16/03 00:00:00","12/30/99 12:10:00"
3102,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",2,"04/16/03 00:00:00","12/30/99 15:30:00","04/16/03 00:00:00","12/30/99 18:52:00"
3103,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",1,"04/17/03 00:00:00","12/30/99 09:30:00","04/17/03 00:00:00","12/30/99 12:07:00"
3104,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",1,"04/21/03 00:00:00","12/30/99 09:37:00","04/21/03 00:00:00","12/30/99 12:57:00"
3105,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",2,"04/21/03 00:00:00","12/30/99 15:09:00","04/21/03 00:00:00","12/30/99 18:23:00"
3106,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",1,"04/22/03 00:00:00","12/30/99 09:42:00","04/22/03 00:00:00","12/30/99 12:04:00"
3107,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",2,"04/22/03 00:00:00","12/30/99 15:02:00","04/22/03 00:00:00","12/30/99 17:36:00"
3108,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",1,"04/23/03 00:00:00","12/30/99 09:33:00","04/23/03 00:00:00","12/30/99 12:52:00"
3109,9,46,"02/03/03 00:00:00","04/23/03 00:00:00",2,"04/23/03 00:00:00","12/30/99 15:31:00","04/23/03 00:00:00","12/30/99 18:46:00"
3110,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"06/05/03 00:00:00","12/30/99 09:30:00","06/05/03 00:00:00","12/30/99 12:22:00"
3111,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"06/09/03 00:00:00","12/30/99 09:47:00","06/09/03 00:00:00","12/30/99 12:30:00"
3112,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"06/09/03 00:00:00","12/30/99 15:12:00","06/09/03 00:00:00","12/30/99 17:46:00"
3113,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"06/10/03 00:00:00","12/30/99 09:46:00","06/10/03 00:00:00","12/30/99 12:49:00"
3114,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"06/10/03 00:00:00","12/30/99 15:01:00","06/10/03 00:00:00","12/30/99 17:59:00"
3115,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"06/11/03 00:00:00","12/30/99 09:34:00","06/11/03 00:00:00","12/30/99 12:56:00"
3116,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"06/11/03 00:00:00","12/30/99 15:39:00","06/11/03 00:00:00","12/30/99 18:12:00"
3117,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"06/12/03 00:00:00","12/30/99 09:32:00","06/12/03 00:00:00","12/30/99 12:08:00"
3118,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"06/16/03 00:00:00","12/30/99 09:44:00","06/16/03 00:00:00","12/30/99 12:52:00"
3119,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"06/16/03 00:00:00","12/30/99 15:14:00","06/16/03 00:00:00","12/30/99 18:12:00"
3120,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"06/17/03 00:00:00","12/30/99 09:30:00","06/17/03 00:00:00","12/30/99 12:23:00"
3121,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"06/17/03 00:00:00","12/30/99 15:19:00","06/17/03 00:00:00","12/30/99 18:01:00"
3122,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"06/18/03 00:00:00","12/30/99 09:36:00","06/18/03 00:00:00","12/30/99 12:11:00"
3123,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"06/18/03 00:00:00","12/30/99 15:42:00","06/18/03 00:00:00","12/30/99 18:34:00"
3124,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"06/19/03 00:00:00","12/30/99 09:30:00","06/19/03 00:00:00","12/30/99 12:01:00"
3125,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"06/23/03 00:00:00","12/30/99 09:45:00","06/23/03 00:00:00","12/30/99 12:33:00"
3126,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"06/23/03 00:00:00","12/30/99 15:11:00","06/23/03 00:00:00","12/30/99 17:53:00"
3127,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"06/24/03 00:00:00","12/30/99 09:38:00","06/24/03 00:00:00","12/30/99 12:11:00"
3128,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"06/24/03 00:00:00","12/30/99 15:10:00","06/24/03 00:00:00","12/30/99 18:19:00"
3129,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"06/25/03 00:00:00","12/30/99 09:35:00","06/25/03 00:00:00","12/30/99 12:33:00"
3130,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"06/25/03 00:00:00","12/30/99 15:34:00","06/25/03 00:00:00","12/30/99 18:04:00"
3131,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"06/26/03 00:00:00","12/30/99 09:34:00","06/26/03 00:00:00","12/30/99 12:58:00"
3132,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"06/30/03 00:00:00","12/30/99 09:31:00","06/30/03 00:00:00","12/30/99 12:27:00"
3133,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"06/30/03 00:00:00","12/30/99 15:18:00","06/30/03 00:00:00","12/30/99 17:55:00"
3134,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"07/01/03 00:00:00","12/30/99 09:36:00","07/01/03 00:00:00","12/30/99 12:26:00"
3135,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"07/01/03 00:00:00","12/30/99 15:13:00","07/01/03 00:00:00","12/30/99 18:23:00"
3136,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"07/02/03 00:00:00","12/30/99 09:33:00","07/02/03 00:00:00","12/30/99 12:31:00"
3137,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"07/02/03 00:00:00","12/30/99 15:47:00","07/02/03 00:00:00","12/30/99 18:46:00"
3138,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"07/03/03 00:00:00","12/30/99 09:48:00","07/03/03 00:00:00","12/30/99 12:55:00"
3139,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"07/07/03 00:00:00","12/30/99 09:37:00","07/07/03 00:00:00","12/30/99 12:15:00"
3140,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"07/07/03 00:00:00","12/30/99 15:19:00","07/07/03 00:00:00","12/30/99 17:59:00"
3141,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"07/08/03 00:00:00","12/30/99 09:44:00","07/08/03 00:00:00","12/30/99 12:57:00"
3142,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"07/08/03 00:00:00","12/30/99 15:15:00","07/08/03 00:00:00","12/30/99 18:05:00"
3143,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"07/09/03 00:00:00","12/30/99 09:34:00","07/09/03 00:00:00","12/30/99 12:14:00"
3144,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"07/09/03 00:00:00","12/30/99 15:49:00","07/09/03 00:00:00","12/30/99 18:51:00"
3145,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"07/10/03 00:00:00","12/30/99 09:39:00","07/10/03 00:00:00","12/30/99 12:28:00"
3146,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"07/14/03 00:00:00","12/30/99 09:43:00","07/14/03 00:00:00","12/30/99 12:03:00"
3147,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"07/14/03 00:00:00","12/30/99 15:08:00","07/14/03 00:00:00","12/30/99 18:10:00"
3148,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"07/15/03 00:00:00","12/30/99 09:36:00","07/15/03 00:00:00","12/30/99 12:33:00"
3149,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"07/15/03 00:00:00","12/30/99 15:11:00","07/15/03 00:00:00","12/30/99 18:05:00"
3150,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"07/16/03 00:00:00","12/30/99 09:32:00","07/16/03 00:00:00","12/30/99 12:03:00"
3151,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"07/16/03 00:00:00","12/30/99 15:45:00","07/16/03 00:00:00","12/30/99 18:51:00"
3152,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"07/17/03 00:00:00","12/30/99 09:39:00","07/17/03 00:00:00","12/30/99 12:14:00"
3153,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"07/21/03 00:00:00","12/30/99 09:45:00","07/21/03 00:00:00","12/30/99 12:03:00"
3154,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"07/21/03 00:00:00","12/30/99 15:06:00","07/21/03 00:00:00","12/30/99 17:49:00"
3155,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"07/22/03 00:00:00","12/30/99 09:34:00","07/22/03 00:00:00","12/30/99 12:57:00"
3156,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"07/22/03 00:00:00","12/30/99 15:15:00","07/22/03 00:00:00","12/30/99 18:01:00"
3157,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"07/23/03 00:00:00","12/30/99 09:46:00","07/23/03 00:00:00","12/30/99 12:53:00"
3158,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"07/23/03 00:00:00","12/30/99 15:46:00","07/23/03 00:00:00","12/30/99 18:06:00"
3159,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"07/24/03 00:00:00","12/30/99 09:39:00","07/24/03 00:00:00","12/30/99 12:07:00"
3160,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"07/28/03 00:00:00","12/30/99 09:43:00","07/28/03 00:00:00","12/30/99 12:30:00"
3161,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"07/28/03 00:00:00","12/30/99 15:07:00","07/28/03 00:00:00","12/30/99 18:07:00"
3162,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"07/29/03 00:00:00","12/30/99 09:37:00","07/29/03 00:00:00","12/30/99 12:28:00"
3163,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"07/29/03 00:00:00","12/30/99 15:01:00","07/29/03 00:00:00","12/30/99 17:51:00"
3164,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"07/30/03 00:00:00","12/30/99 09:37:00","07/30/03 00:00:00","12/30/99 12:05:00"
3165,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"07/30/03 00:00:00","12/30/99 15:30:00","07/30/03 00:00:00","12/30/99 18:47:00"
3166,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"07/31/03 00:00:00","12/30/99 09:34:00","07/31/03 00:00:00","12/30/99 12:36:00"
3167,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"08/04/03 00:00:00","12/30/99 09:34:00","08/04/03 00:00:00","12/30/99 12:17:00"
3168,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"08/04/03 00:00:00","12/30/99 15:12:00","08/04/03 00:00:00","12/30/99 17:48:00"
3169,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"08/05/03 00:00:00","12/30/99 09:46:00","08/05/03 00:00:00","12/30/99 12:31:00"
3170,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"08/05/03 00:00:00","12/30/99 15:12:00","08/05/03 00:00:00","12/30/99 18:25:00"
3171,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"08/06/03 00:00:00","12/30/99 09:43:00","08/06/03 00:00:00","12/30/99 12:26:00"
3172,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"08/06/03 00:00:00","12/30/99 15:49:00","08/06/03 00:00:00","12/30/99 18:28:00"
3173,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"08/07/03 00:00:00","12/30/99 09:44:00","08/07/03 00:00:00","12/30/99 12:44:00"
3174,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"08/11/03 00:00:00","12/30/99 09:39:00","08/11/03 00:00:00","12/30/99 12:22:00"
3175,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"08/11/03 00:00:00","12/30/99 15:06:00","08/11/03 00:00:00","12/30/99 18:29:00"
3176,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"08/12/03 00:00:00","12/30/99 09:42:00","08/12/03 00:00:00","12/30/99 12:53:00"
3177,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"08/12/03 00:00:00","12/30/99 15:00:00","08/12/03 00:00:00","12/30/99 18:18:00"
3178,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"08/13/03 00:00:00","12/30/99 09:38:00","08/13/03 00:00:00","12/30/99 12:41:00"
3179,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"08/13/03 00:00:00","12/30/99 15:40:00","08/13/03 00:00:00","12/30/99 18:35:00"
3180,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"08/14/03 00:00:00","12/30/99 09:40:00","08/14/03 00:00:00","12/30/99 12:42:00"
3181,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"08/18/03 00:00:00","12/30/99 09:43:00","08/18/03 00:00:00","12/30/99 12:04:00"
3182,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"08/18/03 00:00:00","12/30/99 15:13:00","08/18/03 00:00:00","12/30/99 17:48:00"
3183,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"08/19/03 00:00:00","12/30/99 09:41:00","08/19/03 00:00:00","12/30/99 12:47:00"
3184,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"08/19/03 00:00:00","12/30/99 15:14:00","08/19/03 00:00:00","12/30/99 17:48:00"
3185,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"08/20/03 00:00:00","12/30/99 09:37:00","08/20/03 00:00:00","12/30/99 12:43:00"
3186,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"08/20/03 00:00:00","12/30/99 15:40:00","08/20/03 00:00:00","12/30/99 18:40:00"
3187,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"08/21/03 00:00:00","12/30/99 09:33:00","08/21/03 00:00:00","12/30/99 12:25:00"
3188,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"08/25/03 00:00:00","12/30/99 09:33:00","08/25/03 00:00:00","12/30/99 12:40:00"
3189,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"08/25/03 00:00:00","12/30/99 15:17:00","08/25/03 00:00:00","12/30/99 18:09:00"
3190,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"08/26/03 00:00:00","12/30/99 09:33:00","08/26/03 00:00:00","12/30/99 12:18:00"
3191,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"08/26/03 00:00:00","12/30/99 15:15:00","08/26/03 00:00:00","12/30/99 17:37:00"
3192,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"08/27/03 00:00:00","12/30/99 09:42:00","08/27/03 00:00:00","12/30/99 12:20:00"
3193,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"08/27/03 00:00:00","12/30/99 15:41:00","08/27/03 00:00:00","12/30/99 18:22:00"
3194,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",1,"08/28/03 00:00:00","12/30/99 09:47:00","08/28/03 00:00:00","12/30/99 12:23:00"
3195,9,47,"06/05/03 00:00:00","08/28/03 00:00:00",2,"08/28/03 00:00:00","12/30/99 09:40:00","08/28/03 00:00:00","12/30/99 12:43:00"
3196,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",3,"10/03/03 00:00:00","12/30/99 09:38:00","10/03/03 00:00:00","12/30/99 12:05:00"
3197,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",1,"10/06/03 00:00:00","12/30/99 09:36:00","10/06/03 00:00:00","12/30/99 12:49:00"
3198,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",2,"10/06/03 00:00:00","12/30/99 15:04:00","10/06/03 00:00:00","12/30/99 17:51:00"
3199,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",1,"10/07/03 00:00:00","12/30/99 09:31:00","10/07/03 00:00:00","12/30/99 12:48:00"
3200,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",2,"10/07/03 00:00:00","12/30/99 15:01:00","10/07/03 00:00:00","12/30/99 17:57:00"
3201,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",1,"10/13/03 00:00:00","12/30/99 09:32:00","10/13/03 00:00:00","12/30/99 12:33:00"
3202,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",2,"10/13/03 00:00:00","12/30/99 15:04:00","10/13/03 00:00:00","12/30/99 18:17:00"
3203,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",1,"10/14/03 00:00:00","12/30/99 09:47:00","10/14/03 00:00:00","12/30/99 12:26:00"
3204,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",2,"10/14/03 00:00:00","12/30/99 15:11:00","10/14/03 00:00:00","12/30/99 18:18:00"
3205,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",1,"10/15/03 00:00:00","12/30/99 09:36:00","10/15/03 00:00:00","12/30/99 12:23:00"
3206,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",2,"10/15/03 00:00:00","12/30/99 15:46:00","10/15/03 00:00:00","12/30/99 18:36:00"
3207,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",1,"10/16/03 00:00:00","12/30/99 09:42:00","10/16/03 00:00:00","12/30/99 12:23:00"
3208,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",1,"10/20/03 00:00:00","12/30/99 09:44:00","10/20/03 00:00:00","12/30/99 12:11:00"
3209,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",2,"10/20/03 00:00:00","12/30/99 15:07:00","10/20/03 00:00:00","12/30/99 17:50:00"
3210,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",1,"10/21/03 00:00:00","12/30/99 09:36:00","10/21/03 00:00:00","12/30/99 12:44:00"
3211,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",2,"10/21/03 00:00:00","12/30/99 15:13:00","10/21/03 00:00:00","12/30/99 17:56:00"
3212,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",1,"10/22/03 00:00:00","12/30/99 09:47:00","10/22/03 00:00:00","12/30/99 12:08:00"
3213,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",2,"10/22/03 00:00:00","12/30/99 15:33:00","10/22/03 00:00:00","12/30/99 18:16:00"
3214,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",1,"10/23/03 00:00:00","12/30/99 09:37:00","10/23/03 00:00:00","12/30/99 12:59:00"
3215,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",1,"10/27/03 00:00:00","12/30/99 09:46:00","10/27/03 00:00:00","12/30/99 12:24:00"
3216,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",2,"10/27/03 00:00:00","12/30/99 15:14:00","10/27/03 00:00:00","12/30/99 18:24:00"
3217,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",1,"10/28/03 00:00:00","12/30/99 09:35:00","10/28/03 00:00:00","12/30/99 12:52:00"
3218,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",2,"10/28/03 00:00:00","12/30/99 15:11:00","10/28/03 00:00:00","12/30/99 17:31:00"
3219,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",1,"10/29/03 00:00:00","12/30/99 09:45:00","10/29/03 00:00:00","12/30/99 12:36:00"
3220,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",2,"10/29/03 00:00:00","12/30/99 15:32:00","10/29/03 00:00:00","12/30/99 18:21:00"
3221,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",1,"10/30/03 00:00:00","12/30/99 09:32:00","10/30/03 00:00:00","12/30/99 12:07:00"
3222,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",1,"11/03/03 00:00:00","12/30/99 09:32:00","11/03/03 00:00:00","12/30/99 12:29:00"
3223,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",2,"11/03/03 00:00:00","12/30/99 15:19:00","11/03/03 00:00:00","12/30/99 18:02:00"
3224,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",1,"11/04/03 00:00:00","12/30/99 09:43:00","11/04/03 00:00:00","12/30/99 12:16:00"
3225,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",2,"11/04/03 00:00:00","12/30/99 15:07:00","11/04/03 00:00:00","12/30/99 17:46:00"
3226,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",1,"11/05/03 00:00:00","12/30/99 09:47:00","11/05/03 00:00:00","12/30/99 12:18:00"
3227,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",2,"11/05/03 00:00:00","12/30/99 15:33:00","11/05/03 00:00:00","12/30/99 18:38:00"
3228,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",1,"11/06/03 00:00:00","12/30/99 09:36:00","11/06/03 00:00:00","12/30/99 12:20:00"
3229,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",1,"11/10/03 00:00:00","12/30/99 09:32:00","11/10/03 00:00:00","12/30/99 12:09:00"
3230,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",2,"11/10/03 00:00:00","12/30/99 15:18:00","11/10/03 00:00:00","12/30/99 18:10:00"
3231,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",1,"11/11/03 00:00:00","12/30/99 09:30:00","11/11/03 00:00:00","12/30/99 12:12:00"
3232,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",2,"11/11/03 00:00:00","12/30/99 15:12:00","11/11/03 00:00:00","12/30/99 18:02:00"
3233,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",1,"11/12/03 00:00:00","12/30/99 09:41:00","11/12/03 00:00:00","12/30/99 12:54:00"
3234,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",2,"11/12/03 00:00:00","12/30/99 15:39:00","11/12/03 00:00:00","12/30/99 18:17:00"
3235,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",1,"11/13/03 00:00:00","12/30/99 09:42:00","11/13/03 00:00:00","12/30/99 12:11:00"
3236,9,48,"10/03/03 00:00:00","11/23/03 00:00:00",1,"11/17/03 00:00:00","12/30/99 09:32:00","11/17/03 00:00:00","12/30/99 12:40:00"
